Conventions,G,BADC-CSV,1
title,G,Midas-open: Station site metadata for uk-daily-rain-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point collection
observation_station,G,UK land surface observing network
location,G,UK
collection_name,G,midas-open
collection_version_number,G,dataset-version-202107
date_valid,G,2021-07-15
history,G,Created 2021-07-15
last_revised_date,G,2021-07-15
comments,G,This file contains geographic and temporal information for the stations covered in this version of the uk-daily-rain-obs part of the MIDAS-open collection
comments,G,The temporal range given here is in relation to the data temporal range available for this station within this dataset and may differ from other dates for the given station in other MIDAS-open datasets
comments,G,The geographic location relates to the currently recorded station location to 3 decimal places of latitude and longitude
comments,G,If more precise geographical location information is required please contact the Met Office directly as there may be data management restrictions for stations located on private property
comments,G,Further station-specific details are given in each station folder in the associated capability files
comments,G,For fuller station metadata please use the MIDAS station search tool available from the Centre for Environmental Data Analysis
coordinate_variable,src_id,x
long_name,src_id,The unique MIDAS identifier for the station,1
type,src_id,int
comments,src_id,This is a unique ID ascribed to this station within the MIDAS system. It is used across MIDAS as a way to join related data and metadata together where a site may have used different identifiers for different meteorological reports over time.
long_name,station_name,The name for this station,1
type,station_name,char
long_name,station_file_name,The filename used for this station,1
type,station_file_name,char
comments,station_file_name,The filename is derived from the station name but replacing spaces with - as necessary
long_name,historic_county,the historic county this station is within,1
type,historic_county,char
comments,historic_county,Within MIDAS stations are associated with a set of fixed historic county definitions for the UK and are not amended to reflect modern county boundary changes. For more details refer to the MIDAS documentation.
long_name,station_latitude,The station latitude (WGS84),degrees
type,station_latitude,float
long_name,station_longitude,The station longitude (WGS84),degrees
type,station_longitude,float
long_name,station_elevation,The station elevation,m
type,station_elevation,float
comments,station_elevation,The station elevation in metres above mean sea level
long_name,first_year,first year of data associated with this station in this dataset,year
type,first_year,float
comments,first_year,This relates to the first year of available data within this version of this dataset. The first year may differ for this station within other datasets of Midas-open
long_name,last_year,last year of data associated with this station in this dataset,year
type,last_year,float
comments,last_year,This relates to the last year of data associated with this station in this dataset. It does not indicate whether the station is currently operational and the last year may differ for this station within other datasets of Midas-open
comments,last_year,The first and last year indicate simply the year of first and last available data in this dataset. They do not indicate the availability of data between those dates or availability of data within other datasets of Midas-open
data
src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year
01017,DUMFRIES,dumfries,dumfriesshire,55.056,-3.595,49,1961,1998
01018,AUCHEN CASTLE,auchen-castle,dumfriesshire,55.329,-3.482,184,1970,1994
01019,DRUMLANRIG CASTLE,drumlanrig-castle,dumfriesshire,55.272,-3.804,75,1980,1982
01023,ESKDALEMUIR,eskdalemuir,dumfriesshire,55.312,-3.207,236,1910,2008
01024,BARGRENNAN,bargrennan,kirkcudbrightshire,55.077,-4.569,110,1961,1996
01025,PALNURE NO 2,palnure-no-2,kirkcudbrightshire,54.952,-4.419,15,1964,1985
01026,CLATTERINGSHAWS NO 2,clatteringshaws-no-2,kirkcudbrightshire,55.075,-4.266,178,1961,2004
01027,GLENLEE,glenlee,kirkcudbrightshire,55.099,-4.185,55,1961,2013
01028,DUNDEUGH,dundeugh,kirkcudbrightshire,55.165,-4.202,119,1961,1984
01029,ST MARYS ISLE,st-marys-isle,kirkcudbrightshire,54.822,-4.065,12,1964,1971
01030,KIRKCUDBRIGHT NO 2,kirkcudbright-no-2,kirkcudbrightshire,54.804,-4.052,3,1972,1974
01031,GIRDSTINGWOOD NO 2,girdstingwood-no-2,kirkcudbrightshire,54.800,-3.958,91,1982,1988
01032,GIRDSTINGWOOD,girdstingwood,kirkcudbrightshire,54.799,-3.954,60,1977,1983
01033,DUNDRENNAN,dundrennan,kirkcudbrightshire,54.803,-4.008,113,1990,1997
01034,GLENLOCHAR BARRAGE,glenlochar-barrage,kirkcudbrightshire,54.960,-3.982,47,1961,1998
01035,THREAVE,threave,kirkcudbrightshire,54.926,-3.950,73,1961,2005
01036,CASTLE DOUGLAS,castle-douglas,kirkcudbrightshire,54.946,-3.892,60,1961,1971
01039,WEST FREUGH,west-freugh,wigtownshire,54.859,-4.935,11,1961,1997
01040,PENWHIRN,penwhirn,wigtownshire,54.983,-4.929,166,1961,1997
01041,MULL OF GALLOWAY,mull-of-galloway,wigtownshire,54.635,-4.857,78,1970,1983
01042,CREEBRIDGE,creebridge,wigtownshire,54.960,-4.475,18,1986,2005
01043,WHITHORN,whithorn,wigtownshire,54.703,-4.418,40,1982,1994
01044,NEWTON STEWART,newton-stewart,wigtownshire,54.960,-4.491,46,1964,1982
25618,BRAMPTON NO 3,brampton-no-3,cumbria,54.935,-2.735,117,2001,2020
01051,SELLAFIELD,sellafield,cumbria,54.415,-3.501,13,1961,1980
01053,SELLAFIELD NO 2,sellafield-no-2,cumbria,54.426,-3.507,22,1980,1997
01054,ESKMEALS,eskmeals,cumbria,54.325,-3.408,8,1963,1997
01055,ST BEES HEAD NO 2,st-bees-head-no-2,cumbria,54.518,-3.615,124,1992,1999
01056,FRIZINGTON,frizington,cumbria,54.551,-3.461,170,1991,2002
01057,GREYSOUTHEN,greysouthen,cumbria,54.647,-3.443,69,1991,1997
01058,STAINBURN,stainburn,cumbria,54.646,-3.525,34,1983,1991
01059,EAGLESFIELD,eaglesfield,cumbria,54.639,-3.385,102,1982,1983
01060,KESWICK,keswick,cumbria,54.614,-3.157,81,1992,1997
01061,ASPATRIA,aspatria,cumbria,54.768,-3.316,62,1979,1997
01063,"ULPHA, BLACK HALL",ulpha-black-hall,cumbria,54.401,-3.174,210,1994,1999
01064,SEATOLLER,seatoller,cumbria,54.513,-3.168,90,1990,1993
01065,BROMFIELD,bromfield,cumbria,54.807,-3.290,21,1970,1976
01066,DRUMBURGH,drumburgh,cumbria,54.931,-3.158,7,1991,2019
01067,BLENCATHRA,blencathra,cumbria,54.620,-3.080,250,1992,2010
01068,FELLSIDE NO 2,fellside-no-2,cumbria,54.728,-3.081,285,1991,1992
01070,CARLISLE,carlisle,cumbria,54.934,-2.964,28,1961,1998
01071,WHINS POND,whins-pond,cumbria,54.669,-2.705,125,1990,1994
01072,PENTON,penton,cumbria,55.086,-2.864,113,1992,2010
01073,NEWTON RIGG,newton-rigg,cumbria,54.670,-2.788,169,1906,2010
01074,WARCOP RANGE,warcop-range,cumbria,54.572,-2.413,227,1992,1998
01075,SPADEADAM,spadeadam,cumbria,55.041,-2.629,274,1961,1973
01076,SPADEADAM NO 2,spadeadam-no-2,cumbria,55.050,-2.554,285,1993,1997
01077,AMBLESIDE,ambleside,cumbria,54.428,-2.970,46,1932,1971
01078,WALNEY ISLAND,walney-island,cumbria,54.125,-3.258,15,1992,1997
01079,HEVERSHAM,heversham,cumbria,54.242,-2.772,30,1973,1976
01080,LEVENS HALL,levens-hall,cumbria,54.259,-2.778,7,1992,2011
01082,CASTERTON NO 2,casterton-no-2,cumbria,54.209,-2.569,127,1990,2004
01083,SHAP,shap,cumbria,54.502,-2.685,252,1992,1997
01084,GREAT DUN FELL,great-dun-fell,cumbria,54.684,-2.450,847,1994,2002
01086,MOOR HOUSE,moor-house,cumbria,54.690,-2.377,556,1961,1984
01087,WIDDYBANK FELL,widdybank-fell,cumbria,54.663,-2.284,513,1974,1995
01088,"SOUTHPORT, GREENBANK",southport-greenbank,merseyside,53.622,-3.028,15,1988,2004
01089,BARROW-IN-FURNESS,barrow-in-furness,cumbria,54.126,-3.213,17,1961,1962
01090,"BLACKPOOL, SQUIRES GATE",blackpool-squires-gate,lancashire,53.775,-3.038,10,1961,2009
01091,URSWICK,urswick,cumbria,54.158,-3.122,40,1961,1969
09280,WESTONZOYLAND,westonzoyland,somerset,51.115,-2.922,3,2007,2020
01093,AIGBURTH (RTC),aigburth-rtc,merseyside,53.360,-2.927,12,1982,1992
01094,SOUTHPORT NO 2,southport-no-2,merseyside,53.653,-3.005,7,1987,1988
01095,SOUTHPORT,southport,merseyside,53.679,-2.954,5,1961,1986
01096,AUGHTON,aughton,lancashire,53.550,-2.916,54,1978,1995
01097,POULTON-LE-FYLDE,poulton-le-fylde,lancashire,53.838,-2.995,12,1961,1975
01099,CARTMEL,cartmel,cumbria,54.197,-2.950,35,1970,1980
01100,GRIZEDALE,grizedale,cumbria,54.338,-3.021,91,1961,2007
01101,SPEKE,speke,merseyside,53.332,-2.847,22,1961,1977
01102,ST HELENS,st-helens,merseyside,53.438,-2.772,76,1973,1982
01103,LATHOM PARK,lathom-park,lancashire,53.571,-2.817,55,1965,1997
01104,KIRKHAM,kirkham,lancashire,53.804,-2.891,24,1961,1980
01105,HAZELRIGG,hazelrigg,lancashire,54.014,-2.775,95,1976,2020
01106,"GARSTANG, WINMARLEIGH",garstang-winmarleigh,lancashire,53.925,-2.810,21,1961,1969
01107,BAILRIGG,bailrigg,lancashire,54.005,-2.789,52,1966,1976
01109,RAINHILL,rainhill,merseyside,53.400,-2.738,55,1991,2002
01110,PENKETH,penketh,cheshire,53.391,-2.663,16,1964,1970
01111,"PRESTON, MOOR PARK",preston-moor-park,lancashire,53.774,-2.705,33,1950,2009
01112,MYERSCOUGH,myerscough,lancashire,53.854,-2.767,14,1970,2010
01117,BOLTON,bolton,greater-manchester,53.600,-2.419,107,1889,1991
01118,DARWEN,darwen,lancashire,53.690,-2.475,221,1921,1963
01119,STONYHURST,stonyhurst,lancashire,53.845,-2.470,115,1871,1978
01121,SHUTTLEWORTH,shuttleworth,lancashire,53.655,-2.289,235,1994,1998
01122,HELMSHORE,helmshore,lancashire,53.680,-2.344,260,1961,1982
01123,"BURNLEY, MARSDEN HOSPITAL",burnley-marsden-hospital,lancashire,53.814,-2.222,200,1961,1972
01124,NELSON (LANCS),nelson-lancs,lancashire,53.842,-2.196,165,1961,1976
01125,ROCHDALE,rochdale,greater-manchester,53.609,-2.179,110,1947,2000
01126,WYCOLLER,wycoller,lancashire,53.844,-2.090,245,1994,2004
01127,WEST KIRBY PARK,west-kirby-park,merseyside,53.370,-3.180,7,1961,1979
01128,BIDSTON,bidston,merseyside,53.400,-3.075,60,1870,2001
01129,BRADELEY GREEN,bradeley-green,cheshire,52.996,-2.687,115,1990,2003
01130,NESS GARDENS,ness-gardens,cheshire,53.272,-3.047,38,1964,2011
01131,DELAMERE FOREST NO 2,delamere-forest-no-2,cheshire,53.237,-2.707,68,1989,1996
01132,"NANTWICH, REASEHEATH HALL",nantwich-reaseheath-hall,cheshire,53.086,-2.526,40,1961,2011
01133,WINNINGTON,winnington,cheshire,53.268,-2.537,20,1886,1993
01134,KNUTSFORD,knutsford,cheshire,53.301,-2.368,65,1961,2001
01135,RINGWAY,ringway,greater-manchester,53.356,-2.281,69,1961,1997
01136,MACCLESFIELD,macclesfield,cheshire,53.265,-2.136,143,1900,2005
01137,RHYL NO 2,rhyl-no-2,clwyd,53.259,-3.509,77,1992,1998
01139,RHYL,rhyl,clwyd,53.314,-3.501,9,1911,1991
01141,PRESTATYN,prestatyn,clwyd,53.342,-3.412,4,1932,2020
01142,MOEL-Y-CRIO,moel-y-crio,clwyd,53.220,-3.209,263,1996,1998
01143,HAWARDEN BRIDGE,hawarden-bridge,clwyd,53.217,-3.029,5,1910,2005
01144,HAWARDEN AIRPORT,hawarden-airport,clwyd,53.175,-2.986,11,1992,1998
01145,VALLEY,valley,gwynedd,53.253,-4.536,10,1961,1997
01146,ANGLESEY: LLYN ALAW,anglesey-llyn-alaw,gwynedd,53.339,-4.441,44,1974,1985
01147,AMLWCH,amlwch,gwynedd,53.381,-4.357,114,1988,1999
01148,BETWS-Y-COED,betws-y-coed,clwyd,53.097,-3.790,22,1976,2020
01149,COLWYN BAY,colwyn-bay,clwyd,53.291,-3.715,36,1929,2020
25719,CAMPS RESR NO 2,camps-resr-no-2,lanarkshire,55.483,-3.612,290,2000,2002
01151,"COLWYN BAY, NURSERY GARDENS",colwyn-bay-nursery-gardens,clwyd,53.293,-3.712,24,1971,1981
25720,PORTHCAWL GOLF CLUB,porthcawl-golf-club,mid-glamorgan,51.494,-3.723,27,2000,2002
01153,RUTHIN,ruthin,clwyd,53.116,-3.297,82,1961,2009
01154,"LOGGERHEADS, COLOMENDY CENTRE",loggerheads-colomendy-centre,clwyd,53.149,-3.197,225,1961,2004
01155,LLANARMON DYFFRYN CEIRIOG,llanarmon-dyffryn-ceiriog,clwyd,52.886,-3.256,265,1986,2020
01156,BWLCHGWYN,bwlchgwyn,clwyd,53.060,-3.141,386,1961,1990
01157,WREXHAM,wrexham,clwyd,53.051,-2.989,88,1961,1974
01158,BARDSEY ISLAND,bardsey-island,gwynedd,52.750,-4.799,15,1961,1987
01160,BOTWNNOG,botwnnog,gwynedd,52.851,-4.582,34,1961,1994
01161,ABERDARON,aberdaron,gwynedd,52.789,-4.741,86,1993,1996
01162,CWMYSTRADLLYN,cwmystradllyn,gwynedd,52.975,-4.151,204,1974,1983
01163,DINORWIC,dinorwic,gwynedd,53.127,-4.112,296,1988,1992
01164,DINORWIC NO 2,dinorwic-no-2,gwynedd,53.143,-4.108,333,1992,2020
01165,PEN-Y-FFRIDD,pen-y-ffridd,gwynedd,53.210,-4.155,86,1961,1997
01166,PORTHMADOG,porthmadog,gwynedd,52.915,-4.158,7,1993,2010
01167,SNOWDON SUMMIT,snowdon-summit,gwynedd,53.068,-4.077,1040,1997,1998
01168,CWM DYLI,cwm-dyli,gwynedd,53.068,-4.011,94,1921,1967
01169,ABER,aber,gwynedd,53.235,-4.024,18,1961,1981
01170,ABER NO 2,aber-no-2,gwynedd,53.238,-4.015,15,1982,2002
01171,CAPEL CURIG NO 3,capel-curig-no-3,gwynedd,53.094,-3.941,216,1993,1998
01172,LLANDUDNO,llandudno,gwynedd,53.319,-3.837,4,1875,1968
01173,ARTHOG NO 2,arthog-no-2,gwynedd,52.718,-4.015,7,1988,2020
01174,LLYN STWLAN,llyn-stwlan,gwynedd,52.978,-3.990,505,1961,1966
01176,TRAWSFYNYDD,trawsfynydd,gwynedd,52.932,-3.943,193,1961,1995
01178,LLANYMAWDDWY,llanymawddwy,gwynedd,52.755,-3.630,145,1987,1999
01179,NANTMOR,nantmor,gwynedd,52.995,-4.082,49,1983,1997
01180,BALA,bala,gwynedd,52.908,-3.584,163,1961,2011
09370,CHEDDAR P STA,cheddar-p-sta,somerset,51.276,-2.786,16,1966,1974
01182,CORWEN,corwen,clwyd,52.947,-3.418,144,1961,1983
01183,CYNWYD,cynwyd,clwyd,52.951,-3.407,227,1983,2002
01184,"ABERHOSAN, RHOSWYDOL",aberhosan-rhoswydol,powys-north,52.565,-3.712,244,1992,2002
01185,MACHYNLLETH,machynlleth,powys-north,52.622,-3.843,76,1985,2020
01186,CEINWS,ceinws,powys-north,52.638,-3.835,61,1961,1976
01187,MOEL CYNNEDD,moel-cynnedd,powys-north,52.475,-3.705,358,1968,1999
01188,LLANFAIR CAEREINION,llanfair-caereinion,powys-north,52.641,-3.283,243,1977,2006
01189,LAKE VYRNWY,lake-vyrnwy,powys-north,52.758,-3.458,303,1961,1985
01190,LAKE VYRNWY NO 2,lake-vyrnwy-no-2,powys-north,52.757,-3.465,360,1994,1997
01191,LLANWDDYN,llanwddyn,powys-north,52.749,-3.470,235,1989,2020
01192,NEWTOWN,newtown,powys-north,52.500,-3.340,120,1989,1996
01193,FORDEN,forden,powys-north,52.597,-3.153,91,1978,1980
01194,FORDEN NO 2,forden-no-2,powys-north,52.613,-3.122,135,1981,1983
01195,FORDEN NO 3,forden-no-3,powys-north,52.613,-3.125,150,1983,1986
01196,HOPE,hope,powys-north,52.662,-3.112,91,1977,1978
01198,ABERPORTH,aberporth,dyfed,52.140,-4.571,133,1941,1998
01199,TALGARREG,talgarreg,dyfed,52.132,-4.301,198,1989,2003
01201,"ABERYSTWYTH, FRONGOCH",aberystwyth-frongoch,dyfed,52.423,-4.052,137,1925,1969
01202,CORS FOCHNO,cors-fochno,dyfed,52.507,-4.011,5,1979,1983
01204,SWYDDFFYNNON,swyddffynnon,dyfed,52.272,-3.916,178,1961,2011
01205,GOGERDDAN,gogerddan,dyfed,52.432,-4.020,31,1961,2011
01206,TREGARON NO 2,tregaron-no-2,dyfed,52.245,-3.951,178,1975,1981
01209,TRAWSGOED,trawsgoed,dyfed,52.344,-3.948,63,1961,1998
01210,LLETY-EVAN-HEN,llety-evan-hen,dyfed,52.448,-3.925,290,1961,1977
01211,CWMYSTWYTH,cwmystwyth,dyfed,52.359,-3.803,301,1961,2011
01212,SKOKHOLM ISLAND,skokholm-island,dyfed,51.700,-5.275,34,1961,2003
01214,DALE FORT,dale-fort,dyfed,51.703,-5.152,33,1961,2020
01215,MILFORD HAVEN CONSERVANCY BOARD,milford-haven-conservancy-board,dyfed,51.709,-5.053,44,1965,1997
01216,BRAWDY,brawdy,dyfed,51.880,-5.124,111,1961,1992
01217,ORIELTON,orielton,dyfed,51.653,-4.960,60,1964,2020
01218,MILFORD HAVEN,milford-haven,dyfed,51.722,-5.032,55,1961,1963
01219,HAVERFORDWEST NO 2,haverfordwest-no-2,dyfed,51.793,-4.966,12,1967,1974
01220,HAVERFORDWEST,haverfordwest,dyfed,51.799,-4.967,41,1961,1965
01221,SCOLTON COUNTRY PARK,scolton-country-park,dyfed,51.860,-4.922,75,1989,2011
01222,TENBY,tenby,dyfed,51.669,-4.708,5,1969,2020
01223,WHITECHURCH,whitechurch,dyfed,51.989,-4.679,129,1975,2010
01225,"ST CLEARS, SALEM ROAD",st-clears-salem-road,dyfed,51.833,-4.493,40,1989,2014
01226,PEMBREY SANDS,pembrey-sands,dyfed,51.714,-4.367,3,1993,1997
01227,SARON,saron,dyfed,52.013,-4.370,152,1988,2020
01228,TOWY CASTLE,towy-castle,dyfed,51.804,-4.313,88,1981,1992
01229,CARMARTHEN,carmarthen,dyfed,51.841,-4.306,15,1961,1985
01230,CARMARTHEN MUSEUM,carmarthen-museum,dyfed,51.866,-4.266,9,1988,1993
01231,LLANDEILO,llandeilo,dyfed,51.860,-4.039,80,1994,2013
01232,ESGAIRWEN-UCHAF,esgairwen-uchaf,dyfed,52.089,-4.032,332,1970,1976
01233,BRONYDD-MAWR,bronydd-mawr,powys-south,51.964,-3.629,330,1985,2009
01234,BRYNAMMAN,brynamman,dyfed,51.813,-3.861,183,1970,1985
01236,"RHANDIRMWYN, BWLCH-Y-FFIN",rhandirmwyn-bwlch-y-ffin,dyfed,52.118,-3.761,240,1995,1998
01237,RHANDIRMWYN,rhandirmwyn,dyfed,52.099,-3.825,168,1988,1995
01238,LLYSDINAM,llysdinam,powys-south,52.216,-3.452,196,1964,2010
01239,CEFN-LLECH,cefn-llech,powys-south,52.384,-3.537,317,1992,2003
01240,CENARTH,cenarth,powys-south,52.383,-3.534,308,1976,1980
01241,CENARTH MILL,cenarth-mill,powys-south,52.389,-3.503,282,1968,1975
01242,LLANDRINDOD WELLS,llandrindod-wells,powys-south,52.235,-3.376,235,1936,1974
01243,VELINDRE,velindre,powys-south,52.026,-3.187,152,1982,2020
01244,LLANDRINDOD WELLS NO 2,llandrindod-wells-no-2,powys-south,52.244,-3.384,195,1974,1975
01245,LLANGUNLLO NO 2,llangunllo-no-2,powys-south,52.332,-3.133,310,1989,2020
01246,PRESTEIGNE,presteigne,powys-south,52.283,-3.052,177,1988,1999
01247,LLWYN-ON RESR,llwyn-on-resr,mid-glamorgan,51.791,-3.435,235,1961,1979
01248,"BRECON BEACONS, STOREY ARMS",brecon-beacons-storey-arms,powys-south,51.873,-3.479,445,1987,1991
01249,LIBANUS,libanus,powys-south,51.924,-3.489,331,1992,2012
01250,PENCELLI,pencelli,powys-south,51.913,-3.324,160,1987,1991
01251,"LLANGENNY, CASTELL CORRYN",llangenny-castell-corryn,powys-south,51.855,-3.101,135,1994,2002
01252,LLANGENNY,llangenny,gwent,51.859,-3.104,122,1974,1994
01253,ST HARMON,st-harmon,powys-south,52.342,-3.484,279,1961,1991
01254,WHITEFORD BURROWS,whiteford-burrows,west-glamorgan,51.624,-4.258,5,1969,1981
01255,MUMBLES HEAD,mumbles-head,west-glamorgan,51.566,-3.982,43,1993,1996
01256,PENMAEN,penmaen,west-glamorgan,51.580,-4.121,87,1962,2009
01257,"SWANSEA, VICTORIA PARK",swansea-victoria-park,west-glamorgan,51.612,-3.962,8,1907,2001
01258,PORT TALBOT,port-talbot,west-glamorgan,51.567,-3.754,5,1961,1979
01259,NEATH,neath,west-glamorgan,51.646,-3.859,62,1961,1995
01260,RHIWFAWR,rhiwfawr,west-glamorgan,51.777,-3.836,310,1991,1996
01261,PORTHCAWL,porthcawl,mid-glamorgan,51.481,-3.698,6,1961,1999
01262,TONDU,tondu,mid-glamorgan,51.545,-3.617,90,1994,1997
01263,CYMMER,cymmer,west-glamorgan,51.652,-3.630,230,1991,2002
01264,BRIDGEND NO 2,bridgend-no-2,mid-glamorgan,51.505,-3.559,42,1976,1981
01265,ABERDARE,aberdare,mid-glamorgan,51.718,-3.462,174,1975,1976
01266,ABERDARE FILTER,aberdare-filter,mid-glamorgan,51.709,-3.451,186,1977,1979
01267,RHOOSE,rhoose,south-glamorgan,51.401,-3.344,65,1961,1997
01268,CILFYNYDD,cilfynydd,mid-glamorgan,51.636,-3.302,194,1974,1996
01269,CWMBARGOED,cwmbargoed,mid-glamorgan,51.747,-3.333,372,1982,1992
01270,FLAT HOLM,flat-holm,south-glamorgan,51.379,-3.123,15,1988,2013
01271,CARDIFF WEATHER CENTRE,cardiff-weather-centre,south-glamorgan,51.478,-3.179,52,1994,1997
01272,"CARDIFF, BUTE PARK",cardiff-bute-park,south-glamorgan,51.488,-3.189,9,1970,2010
01273,CARDIFF,cardiff,south-glamorgan,51.507,-3.161,62,1908,1975
01274,TREDEGAR,tredegar,gwent,51.769,-3.246,313,1961,1980
01275,"TREDEGAR, BRYN BACH PARK",tredegar-bryn-bach-park,gwent,51.785,-3.276,380,1988,1995
01276,"TREDEGAR, BRYN BACH PARK NO 2",tredegar-bryn-bach-park-no-2,gwent,51.784,-3.268,360,1995,2010
01277,NEWPORT (MONMOUTH),newport-monmouth,gwent,51.558,-3.041,23,1961,1977
01278,"NEWPORT, CLEPPA PARK",newport-cleppa-park,gwent,51.557,-3.044,19,1988,1989
01279,USK,usk,gwent,51.713,-2.914,19,1961,2010
01280,PENHOW,penhow,gwent,51.612,-2.851,100,1992,2013
01281,"CROSSWAY, HOME FARM",crossway-home-farm,gwent,51.865,-2.804,138,1989,1996
01282,CRUMBLAND PLANTATION,crumbland-plantation,gwent,51.718,-2.763,245,1961,1981
01283,LLANISHEN,llanishen,gwent,51.729,-2.746,180,1989,2009
01284,HAWKRIDGE,hawkridge,somerset,51.083,-3.605,314,1961,1992
01285,LISCOMBE,liscombe,somerset,51.087,-3.609,348,1993,1997
01286,SIMONSBATH,simonsbath,somerset,51.141,-3.742,381,1980,1993
01287,EXTON,exton,somerset,51.094,-3.485,335,1973,1986
01288,MINEHEAD,minehead,somerset,51.201,-3.467,8,1987,1995
01289,TIVINGTON,tivington,somerset,51.201,-3.531,83,1993,1997
01290,"NETTLECOMBE, BIRDS HILL",nettlecombe-birds-hill,somerset,51.118,-3.349,271,1971,2006
01291,NETTLECOMBE,nettlecombe,somerset,51.131,-3.350,96,1968,2020
01292,BRYMORE SCHOOL,brymore-school,somerset,51.149,-3.081,25,1962,1996
01293,CANNINGTON,cannington,somerset,51.153,-3.066,25,1996,2005
01295,WESTON SUPER MARE,weston-super-mare,avon,51.337,-2.980,9,1909,1971
01296,CRICKET MALHERBIE,cricket-malherbie,somerset,50.909,-2.909,76,1966,1972
01297,TAUNTON,taunton,somerset,51.008,-3.100,22,1911,1990
01298,WESTON-SUPER-MARE,weston-super-mare,avon,51.364,-2.952,94,1972,1973
01299,WESTON-SUPER-MARE NO 2,weston-super-mare-no-2,avon,51.364,-2.908,5,1985,1994
01300,"CREWKERNE, WADHAM SCHOOL",crewkerne-wadham-school,somerset,50.890,-2.786,101,1976,1991
01302,YEOVILTON,yeovilton,somerset,51.006,-2.643,20,1987,1997
01303,"GLASTONBURY, ST DUNSTANS SCHOOL",glastonbury-st-dunstans-school,somerset,51.153,-2.718,15,1990,1993
01304,RODNEY STOKE,rodney-stoke,somerset,51.248,-2.734,40,1964,2018
01305,LONG ASHTON,long-ashton,avon,51.425,-2.669,51,1961,2002
01306,WEST CAMEL,west-camel,somerset,51.020,-2.609,27,1966,1973
01307,"CASTLE CARY, GROVE MEAD",castle-cary-grove-mead,somerset,51.080,-2.504,135,1989,2004
01308,DOWNSIDE ABBEY,downside-abbey,somerset,51.255,-2.497,183,1962,2000
01309,WINCANTON,wincanton,somerset,51.056,-2.424,113,1963,1983
01311,"BATH, BEECHEN CLIFF SCHOOL",bath-beechen-cliff-school,avon,51.372,-2.359,114,1961,2005
01312,BATH,bath,avon,51.386,-2.355,20,1904,1963
01313,LYME REGIS,lyme-regis,dorset,50.733,-2.937,64,1961,1966
01314,"WEYMOUTH, WYKE REGIS",weymouth-wyke-regis,dorset,50.595,-2.477,33,1993,2015
01315,"WEYMOUTH, WESTHAM",weymouth-westham,dorset,50.615,-2.481,21,1970,1993
01316,PORTLAND ,portland,dorset,50.566,-2.450,3,1995,1997
01317,LOWER KINGCOMBE,lower-kingcombe,dorset,50.789,-2.634,122,1990,2009
01318,PORTLAND BILL LIGHTHOUSE,portland-bill-lighthouse,dorset,50.514,-2.457,11,1961,1967
01319,ISLE OF PORTLAND,isle-of-portland,dorset,50.522,-2.456,52,1968,1997
01320,WEYMOUTH,weymouth,dorset,50.611,-2.459,5,1902,1970
01321,BEAMINSTER,beaminster,dorset,50.805,-2.758,58,1984,1989
01322,WINFRITH,winfrith,dorset,50.682,-2.256,26,1963,1993
01323,WINTERBOURNE KINGSTON,winterbourne-kingston,dorset,50.780,-2.211,59,1995,1998
01324,FONTMELL MAGNA,fontmell-magna,dorset,50.951,-2.185,90,1988,2020
01325,SHAFTESBURY,shaftesbury,dorset,51.004,-2.199,207,1961,1975
01326,SWANAGE,swanage,dorset,50.614,-1.959,10,1931,2011
01328,POOLE S WKS,poole-s-wks,dorset,50.744,-1.994,5,1962,2013
01330,CLAWTON,clawton,devon,50.770,-4.346,120,1961,1965
01331,VIRGINSTOW,virginstow,devon,50.721,-4.288,168,1967,1974
01332,HARTLAND POINT,hartland-point,devon,51.020,-4.524,95,1962,1983
01333,HARTLAND,hartland,devon,50.991,-4.462,142,1983,1987
01334,GAWLISH,gawlish,devon,51.016,-4.490,122,1989,1997
01335,LUNDY,lundy,devon,51.161,-4.656,43,1977,1994
01336,"PLYMOUTH, MOUNTBATTEN",plymouth-mountbatten,devon,50.355,-4.121,50,1962,1998
01337,PLYMOUTH HOE,plymouth-hoe,devon,50.363,-4.141,36,1874,1980
01338,RUMLEIGH,rumleigh,devon,50.491,-4.196,23,1978,1995
01339,TAVISTOCK,tavistock,devon,50.553,-4.144,139,1962,1979
01340,"TAVISTOCK, KILWORTHY COLLEGE",tavistock-kilworthy-college,devon,50.572,-4.145,192,1979,1983
01341,ROADFORD DAM,roadford-dam,devon,50.686,-4.234,131,1988,1992
01342,MELBURY,melbury,devon,50.959,-4.297,143,1899,1993
01343,SAUNTON SANDS,saunton-sands,devon,51.118,-4.222,15,1989,2011
01344,NORTH HESSARY TOR,north-hessary-tor,devon,50.549,-4.009,510,1963,1980
01345,"OKEHAMPTON, EAST OKEMENT FARM",okehampton-east-okement-farm,devon,50.703,-3.977,408,1991,2006
01346,CHIVENOR,chivenor,devon,51.089,-4.149,6,1961,1997
01347,"ILFRACOMBE, HOLIDAY PARC",ilfracombe-holiday-parc,devon,51.200,-4.113,145,1994,1996
01348,ILFRACOMBE,ilfracombe,devon,51.210,-4.120,8,1961,1991
01350,"PRINCETOWN, PRISON",princetown-prison,devon,50.549,-4.001,453,1936,1999
